TransactionID,AccountID,TransactionType,Amount,TransactionDate
116643,504,Debit,175105.12,2021-01-09
166173,691,Credit,538173.39,2021-02-07
176672,1147,Debit,73850.39,2023-06-18
156889,1493,Debit,89663.56,2023-05-24
196115,225,Credit,355480.65,2022-02-22
100576,264,Credit,304891.17,2022-02-08
109929,1300,Credit,755495.59,2021-02-12
144980,1478,Debit,238465.22,2022-11-14
172075,293,Credit,53126.67,2022-09-30
187213,1437,Credit,467920.93,2023-07-15
148332,831,Debit,267245.43,2020-05-18
147999,1310,Credit,782702.88,2021-09-25
162191,82,Debit,407584.73,2023-06-04
104688,627,Debit,987001.0,2020-02-01
198509,393,Debit,60758.19,2019-05-09
118010,823,Credit,71270.4,2021-07-31
128560,584,Credit,427578.76,2023-03-13
132035,1258,Credit,395177.19,2021-11-18
169454,694,Debit,297364.9,2021-11-01
188661,373,Debit,134187.75,2019-09-16
147196,1395,Debit,576876.11,2020-07-19
183976,41,Credit,150423.75,2020-03-10
172795,338,Credit,911521.94,2021-01-02
129188,74,Debit,769027.39,2022-08-06
107286,1223,Credit,735674.78,2021-12-28
170779,40,Credit,715265.11,2019-10-24
186052,617,Credit,300195.62,2019-05-20
170223,78,Debit,536059.19,2022-04-18
144960,1303,Credit,435929.86,2019-05-28
102983,339,Debit,17713.74,2022-05-18
135187,170,Debit,770482.81,2021-02-27
101319,337,Debit,114302.64,2021-02-18
106654,1223,Credit,356777.59,2024-03-07
176266,989,Credit,92344.53,2022-05-04
173717,314,Debit,684251.19,2023-05-13
108670,273,Debit,715523.96,2023-01-08
191608,1239,Credit,906338.01,2021-06-02
139553,1138,Credit,959561.74,2022-01-18
171246,1262,Credit,97633.25,2021-03-04
164348,298,Debit,833083.09,2023-04-18
160725,1053,Credit,722972.71,2019-07-12
170788,354,Debit,361522.39,2021-08-15
132558,433,Credit,169829.97,2024-03-14
183542,477,Credit,553002.9,2023-07-24
116673,1296,Credit,743892.23,2022-08-30
150606,539,Debit,316662.17,2021-06-09
194379,54,Credit,605805.0,2020-12-10
156185,610,Credit,231407.29,2022-07-14
170902,1441,Debit,484769.45,2021-03-21
172282,1468,Credit,243424.65,2022-09-17
118846,87,Credit,137148.36,2021-12-23
140010,1103,Debit,782612.72,2022-08-13
181036,1359,Credit,937273.84,2020-08-05
187576,390,Debit,945602.41,2022-07-16
105923,1335,Debit,752853.86,2021-04-08
184117,106,Credit,481179.32,2024-01-10
180783,115,Credit,797883.17,2020-01-31
131648,750,Credit,192833.3,2022-07-10
174935,723,Credit,731932.11,2019-10-27
125871,323,Credit,961908.27,2022-01-27
115263,17,Debit,811707.84,2023-10-29
159418,942,Debit,315297.95,2021-06-17
149594,165,Credit,721054.85,2023-05-13
142549,109,Credit,36833.61,2022-10-02
181801,719,Debit,527202.77,2021-09-10
174331,1293,Debit,71764.31,2021-05-24
128656,1092,Credit,27402.09,2022-10-29
178067,252,Debit,384408.45,2021-01-01
170237,956,Debit,364342.0,2023-10-30
116459,1258,Debit,68410.4,2020-08-10
139593,92,Credit,283163.3,2020-05-08
147437,1376,Credit,665330.61,2023-01-24
183353,993,Credit,664069.16,2023-01-30
190973,372,Credit,614454.8,2021-01-19
188466,394,Debit,741913.11,2024-03-06
195825,65,Debit,675525.1,2020-10-19
173239,995,Credit,362985.51,2019-11-09
107542,647,Credit,913311.08,2023-09-10
147197,266,Credit,611604.38,2022-10-06
158456,674,Credit,934061.75,2022-06-11
122763,1108,Debit,896590.96,2021-10-14
103364,1102,Credit,955656.5,2020-03-16
181192,92,Credit,631603.22,2022-10-19
129106,439,Credit,310436.0,2021-02-05
104409,83,Credit,526081.59,2023-07-08
169190,1491,Credit,765384.02,2021-05-19
147349,513,Credit,470113.39,2023-12-13
175911,902,Credit,939751.64,2020-03-28
100951,648,Debit,834458.79,2022-07-28
160793,1329,Credit,644792.02,2023-12-06
182084,772,Credit,658848.41,2021-03-24
150879,28,Credit,522765.03,2021-10-14
172519,1182,Credit,279393.56,2024-01-27
167338,459,Debit,248076.93,2020-09-15
162954,182,Credit,146351.76,2021-01-03
164554,1410,Debit,435784.06,2021-08-26
191900,225,Credit,193111.42,2023-10-06
103351,353,Credit,319105.91,2020-11-08
194717,319,Debit,374034.96,2021-02-15
125083,1364,Debit,73173.24,2024-01-16
192580,1265,Credit,714957.53,2021-02-19
125058,1207,Debit,628018.21,2021-05-13
144791,1012,Debit,656897.35,2019-09-21
154959,400,Debit,211550.13,2023-12-06
105403,1342,Credit,894287.0,2021-02-07
196901,772,Credit,894518.51,2019-10-15
193346,215,Debit,158965.33,2019-05-06
109466,1456,Credit,583111.81,2023-11-15
179495,107,Debit,496460.0,2023-11-16
151600,650,Credit,496390.64,2019-12-13
188287,1198,Debit,389476.92,2023-08-14
136891,577,Debit,538746.33,2023-12-17
130391,56,Credit,432839.48,2021-10-11
175628,297,Debit,524939.35,2019-05-07
182602,1016,Debit,818905.31,2019-04-25
197629,213,Credit,519255.76,2020-08-09
156493,1288,Debit,412555.53,2020-05-02
181971,921,Debit,495392.95,2023-06-17
195243,1392,Debit,106167.68,2023-02-26
160739,11,Credit,225032.45,2020-12-30
110518,628,Credit,431916.09,2023-02-23
180026,1329,Credit,456195.34,2022-11-20
149817,1021,Debit,974803.91,2020-06-24
157250,994,Debit,908279.97,2020-06-08
122623,314,Debit,802101.12,2022-10-09
146623,383,Debit,464296.61,2022-05-12
175873,308,Credit,658818.95,2023-07-31
125712,86,Debit,650976.66,2023-11-01
187147,12,Debit,666554.92,2020-02-23
168850,926,Debit,931514.11,2022-06-26
101010,892,Debit,921691.05,2022-11-01
180070,1002,Debit,912157.35,2023-12-20
172828,508,Credit,428961.1,2021-11-17
189994,1094,Credit,961818.5,2021-04-29
117746,1282,Credit,730055.9,2021-03-31
188530,577,Debit,722126.92,2020-04-30
164339,955,Debit,894540.91,2023-12-07
137270,557,Debit,287542.48,2019-10-10
193268,683,Debit,689642.2,2019-08-05
184688,1154,Credit,591081.37,2019-07-29
192759,655,Debit,550633.14,2022-12-20
129831,1317,Debit,37481.53,2019-07-16
110747,1289,Debit,653069.04,2022-09-24
119759,148,Debit,527873.64,2021-06-21
131012,759,Credit,113798.57,2023-11-09
133073,1168,Debit,286747.63,2021-04-25
166557,706,Debit,758089.91,2021-10-18
146419,78,Debit,216059.95,2020-02-09
143073,240,Credit,760392.46,2022-10-05
196986,659,Debit,492696.16,2021-04-16
130748,866,Debit,822264.09,2022-11-12
120860,161,Debit,754909.44,2019-04-10
127091,901,Credit,134924.37,2023-05-11
109524,1284,Debit,884946.09,2022-09-19
108677,248,Credit,622075.23,2020-09-08
127642,1234,Credit,946915.58,2022-07-04
106780,716,Credit,530989.73,2022-04-21
124407,896,Credit,66269.29,2021-02-27
120857,280,Debit,692642.24,2020-06-03
108627,737,Credit,783376.51,2020-05-26
192652,623,Debit,154175.86,2021-03-18
164136,1270,Debit,460170.34,2019-09-04
180527,449,Debit,792414.81,2021-05-12
161174,580,Debit,449528.98,2023-10-31
158888,1124,Debit,943799.51,2023-12-25
105713,362,Credit,78597.0,2021-07-30
158413,297,Debit,549115.39,2019-09-20
112868,372,Debit,940928.55,2023-09-27
116651,234,Credit,158458.58,2022-03-16
176460,762,Credit,335152.21,2023-08-27
171324,93,Credit,318962.51,2020-11-23
196771,1124,Debit,980627.82,2020-10-13
121434,1443,Debit,718866.42,2022-08-21
121170,1194,Debit,379409.62,2020-10-29
117162,1416,Credit,894928.19,2023-12-24
136082,166,Credit,483041.22,2020-12-12
148459,955,Credit,217779.97,2019-09-01
122016,104,Debit,20887.07,2022-12-12
129193,745,Credit,314020.97,2019-06-14
193074,368,Credit,810266.6,2019-09-24
145569,185,Credit,584021.59,2023-07-28
169374,620,Credit,645572.29,2022-11-22
109014,437,Debit,748677.89,2020-09-20
188578,481,Credit,550603.37,2022-01-17
139657,769,Credit,163767.56,2020-10-13
121536,286,Credit,559482.85,2023-09-21
150018,1370,Credit,522807.54,2021-05-03
187817,996,Credit,36474.93,2019-07-09
199458,49,Credit,961774.02,2019-09-23
115631,114,Debit,682550.08,2023-12-23
134920,290,Debit,452565.17,2021-04-14
107246,594,Credit,323398.72,2023-11-21
166024,613,Credit,158744.86,2020-03-08
150477,571,Debit,211355.64,2024-02-17
119981,437,Debit,824793.52,2021-07-26
177134,709,Debit,978855.18,2022-11-02
155321,912,Debit,111547.46,2022-05-21
153998,1229,Credit,831681.01,2022-03-13
166448,1303,Debit,788780.3,2021-08-02
182232,1040,Credit,115641.05,2020-08-14
165278,721,Debit,248366.07,2023-01-18
145503,850,Credit,592105.88,2022-03-09
116232,797,Credit,600546.24,2020-10-15
161860,992,Credit,259622.61,2023-04-26
132533,859,Debit,474247.52,2020-01-19
190467,1105,Credit,138105.03,2023-06-27
112276,1092,Credit,227621.35,2019-09-18
169472,1449,Debit,602839.27,2023-05-01
122530,799,Debit,842648.7,2023-10-07
120031,704,Credit,238102.71,2020-09-10
131647,1230,Debit,560803.05,2019-08-28
193158,1037,Credit,190687.93,2024-02-10
156100,688,Debit,634973.31,2024-01-24
117938,379,Debit,320254.7,2022-07-03
106041,26,Credit,757897.17,2022-06-05
113528,394,Credit,518400.83,2021-06-13
183952,1167,Credit,963820.7,2019-04-12
146320,12,Credit,985129.41,2021-04-16
185803,694,Debit,458021.79,2020-05-07
121566,342,Debit,270962.2,2021-08-06
112514,347,Credit,411913.02,2020-01-29
119275,627,Debit,72501.94,2023-09-13
188390,993,Credit,468686.86,2021-07-01
115334,978,Debit,894294.62,2022-03-05
153834,824,Credit,266317.82,2020-01-06
164211,506,Credit,29927.25,2021-07-05
193705,471,Debit,843938.2,2021-11-23
166317,1256,Credit,59340.6,2019-04-24
139544,357,Credit,586279.56,2022-06-19
112095,748,Debit,459382.77,2020-07-12
138695,1449,Credit,234562.27,2020-01-16
166606,737,Debit,332504.12,2023-07-27
160529,220,Credit,931484.68,2019-06-16
136782,502,Credit,959006.53,2023-05-10
188236,1301,Debit,398400.07,2019-05-24
157407,1299,Debit,698377.63,2023-12-10
148838,1073,Debit,636205.14,2020-12-31
157582,1166,Debit,182561.65,2020-11-01
145201,418,Credit,813003.18,2022-08-20
154961,1047,Credit,644231.25,2019-06-06
182522,590,Debit,858156.68,2020-11-30
190420,740,Credit,650449.08,2022-04-12
120766,1295,Debit,926773.37,2023-03-31
123838,88,Debit,41.23,2021-03-05
136223,1028,Credit,766125.0,2019-09-08
152123,301,Credit,158116.26,2020-06-13
170271,917,Debit,606996.05,2019-06-27
148062,778,Debit,10676.65,2024-01-07
173925,605,Debit,806648.97,2021-02-01
131897,114,Credit,70426.46,2021-06-25
176794,291,Debit,998502.66,2021-01-19
146590,110,Credit,990333.56,2019-10-05
139055,1047,Debit,728338.95,2021-06-12
128351,73,Debit,958149.65,2024-03-30
146516,936,Credit,27520.49,2022-10-15
146552,1036,Debit,842032.67,2019-08-07
162091,1301,Credit,241568.83,2019-11-11
158831,490,Credit,607257.57,2022-08-01
116356,882,Credit,524299.67,2023-09-03
162030,1353,Credit,213435.9,2019-04-15
107112,633,Credit,905472.09,2020-02-09
153911,367,Debit,39225.11,2022-09-06
124558,1298,Credit,757158.49,2022-02-26
128793,1458,Debit,46046.3,2020-01-11
150519,1465,Debit,719508.98,2021-09-29
163061,1460,Credit,104342.18,2024-01-02
157610,1413,Debit,335773.97,2021-02-02
164535,809,Credit,862893.87,2019-07-09
101336,1117,Credit,102433.19,2019-04-10
172039,799,Debit,77059.29,2022-01-28
148750,1270,Debit,507001.42,2021-01-26
133620,1223,Debit,431654.63,2019-04-19
165320,1075,Credit,147673.65,2020-07-24
197006,551,Debit,501147.59,2020-07-27
144580,632,Debit,861313.79,2024-01-29
100987,1049,Debit,463554.69,2022-01-22
119532,1415,Debit,184194.31,2024-01-09
102666,928,Credit,331220.61,2023-12-02
153439,307,Debit,885841.25,2021-12-07
168630,1328,Credit,6229.34,2020-04-04
102143,1263,Credit,363903.61,2023-12-29
102947,392,Credit,795615.91,2023-10-12
175231,289,Debit,762915.89,2022-11-07
148267,852,Debit,124792.19,2023-04-15
115966,65,Credit,425478.09,2024-02-06
180417,461,Credit,794121.41,2019-07-14
182681,405,Credit,318826.16,2020-05-21
146167,615,Credit,491099.62,2020-11-20
192850,711,Debit,79036.63,2019-10-28
197714,478,Credit,993069.51,2021-01-18
124637,880,Debit,667640.72,2022-01-21
119002,400,Credit,667123.96,2021-10-31
165151,706,Debit,34170.58,2022-01-25
169884,448,Debit,88533.7,2019-06-24
187574,1261,Credit,945892.02,2023-03-10
155603,1414,Credit,762438.15,2022-02-28
102656,69,Debit,986509.16,2021-11-10
131492,47,Credit,104597.92,2022-07-10
198006,610,Credit,245825.69,2023-12-12
181444,1291,Debit,492339.28,2022-07-16
174059,1458,Credit,609292.64,2022-03-26
164288,839,Debit,337327.64,2020-05-13
111873,274,Credit,231720.33,2024-01-29
153339,636,Credit,468773.78,2023-01-13
191784,1183,Credit,590321.52,2022-08-21
170522,848,Debit,297598.68,2021-10-31
126173,48,Debit,610733.51,2022-09-24
197706,205,Credit,408845.98,2023-05-12
127443,802,Debit,284352.07,2023-05-24
150279,158,Debit,341187.62,2024-04-02
137800,1442,Debit,687883.25,2019-06-07
162682,1175,Debit,747573.46,2019-04-19
195197,507,Credit,104743.95,2021-08-14
122551,764,Debit,211201.42,2021-09-01
136732,1032,Credit,261462.46,2023-08-01
148026,77,Debit,968802.41,2020-02-11
121423,183,Debit,334915.27,2021-03-09
140464,700,Debit,2423.0,2023-09-06
136787,1118,Debit,523516.17,2019-06-22
160404,516,Debit,98147.69,2023-12-26
144629,591,Credit,919431.02,2023-12-10
168149,404,Debit,147979.43,2020-09-18
163162,679,Credit,754461.91,2021-09-30
192603,1294,Debit,950246.15,2022-07-13
188805,1078,Credit,615861.02,2023-11-30
119761,733,Debit,395474.28,2020-04-07
157145,296,Credit,704959.08,2020-07-24
198810,1044,Debit,450820.17,2021-11-07
111791,165,Credit,424805.38,2021-03-07
156521,1233,Debit,319955.82,2023-04-27
197298,492,Debit,862171.31,2019-11-16
157004,1031,Debit,603068.8,2022-05-09
107910,699,Credit,290247.49,2021-03-05
131208,110,Credit,60565.58,2020-05-25
145656,819,Credit,130708.01,2023-10-19
193720,617,Credit,395671.05,2021-12-24
124622,1038,Debit,790971.24,2023-03-21
173242,1364,Credit,852540.7,2022-12-21
105020,869,Credit,628345.98,2019-10-02
136408,300,Debit,526969.31,2023-08-17
141344,342,Credit,448257.38,2022-02-02
152011,906,Credit,300026.45,2019-10-06
163844,986,Debit,328721.65,2020-12-24
187301,85,Credit,61791.86,2022-07-23
100914,447,Debit,6464.57,2019-11-21
143848,1332,Credit,753793.85,2023-04-03
101522,1082,Credit,397139.99,2022-07-07
131880,1487,Credit,602601.13,2020-04-14
179918,288,Credit,565442.75,2020-11-02
115367,1455,Debit,683392.43,2019-12-16
163929,728,Credit,691808.36,2019-12-23
150046,1014,Credit,288417.59,2022-05-07
104127,1214,Credit,194067.0,2022-02-14
144473,563,Credit,482004.71,2020-03-25
179709,720,Credit,380858.19,2023-11-16
147749,193,Debit,421066.9,2023-06-21
193150,893,Credit,863223.03,2023-09-02
175689,345,Credit,311816.0,2023-12-14
137091,1119,Debit,925796.86,2021-08-29
175533,659,Credit,314357.89,2022-10-31
107228,1383,Debit,976317.33,2021-01-18
197762,37,Credit,516192.05,2024-02-20
177731,1363,Debit,114375.02,2020-07-04
130094,541,Debit,20365.29,2020-04-07
194562,644,Credit,283117.45,2021-12-26
178908,550,Credit,314619.5,2019-12-03
131212,278,Credit,526626.02,2020-08-12
115903,1178,Debit,624466.45,2021-07-17
140985,862,Debit,477139.18,2023-01-02
121258,1074,Credit,371479.72,2022-03-29
162189,299,Credit,755930.64,2021-02-21
182105,571,Debit,93509.62,2020-05-22
125990,867,Debit,841589.15,2023-11-11
189436,1286,Debit,164981.46,2022-10-25
194342,112,Credit,253854.52,2023-06-14
105946,505,Credit,336581.93,2020-04-10
196268,1349,Credit,749251.76,2022-04-17
115198,470,Credit,467190.55,2020-03-19
168420,272,Credit,440095.32,2022-01-26
175961,1208,Credit,75253.47,2020-08-21
162438,300,Debit,800144.18,2021-01-13
180100,1326,Credit,861580.26,2019-12-29
189102,1125,Credit,521278.41,2020-12-05
109112,159,Credit,952319.35,2023-09-20
102845,807,Credit,958639.91,2021-09-08
117039,864,Credit,703602.01,2023-07-24
184014,42,Debit,50286.01,2021-07-13
163508,1440,Debit,244777.09,2022-09-04
164206,562,Debit,278836.67,2019-05-30
196977,1358,Credit,813300.55,2021-07-05
181893,182,Credit,229247.35,2020-09-25
162286,814,Credit,932732.74,2021-12-13
109408,1325,Debit,804861.95,2019-04-27
185158,310,Debit,786177.59,2019-12-07
143332,1043,Credit,567225.2,2023-06-06
192579,1095,Credit,136368.05,2022-02-22
161341,105,Debit,702472.52,2021-10-29
127567,1368,Debit,704142.47,2023-12-21
157041,908,Debit,184892.17,2020-10-30
182822,850,Debit,739488.01,2022-09-21
177071,512,Credit,289284.01,2022-12-20
167067,854,Debit,442957.78,2019-11-05
131404,1381,Credit,306527.55,2023-09-18
163515,412,Debit,441465.78,2019-11-17
163168,1278,Debit,584018.91,2021-11-11
117545,769,Debit,345390.41,2021-01-02
116530,366,Credit,756642.61,2019-06-30
120299,551,Debit,855896.39,2020-08-20
164706,60,Debit,286070.43,2021-01-02
166432,21,Debit,744385.23,2022-11-22
116918,247,Debit,159120.23,2023-04-30
145551,212,Credit,907928.66,2023-09-18
134115,429,Credit,533740.59,2019-11-26
104130,612,Debit,386988.56,2022-10-14
104149,1493,Credit,665548.56,2019-09-07
164171,517,Debit,890786.64,2022-01-01
147428,712,Credit,829355.55,2019-07-21
172203,1081,Credit,907434.22,2020-01-24
152703,592,Debit,943250.22,2020-10-02
189003,1383,Credit,141427.17,2022-09-26
115606,271,Debit,912289.68,2020-05-09
134982,1315,Debit,3129.92,2020-03-28
170144,854,Credit,583073.81,2019-10-07
169886,303,Credit,642426.23,2024-02-29
160215,548,Credit,973779.95,2020-06-01
113284,747,Credit,578992.0,2019-12-09
100441,659,Debit,544302.07,2023-04-25
166346,786,Credit,931173.75,2019-12-02
199066,1272,Credit,301850.74,2020-06-05
111888,1089,Credit,82716.92,2023-02-25
139605,102,Debit,978191.28,2023-02-01
185032,403,Debit,618670.8,2023-06-24
187907,1234,Credit,380477.0,2022-01-17
196791,120,Debit,160684.85,2022-06-03
184995,284,Credit,613744.33,2023-11-02
125587,753,Credit,399652.68,2019-09-24
168505,826,Debit,937781.49,2020-09-09
115157,1150,Debit,233468.73,2023-03-03
137225,1070,Credit,303552.5,2020-08-15
148270,585,Debit,176149.57,2022-05-12
137870,499,Credit,892748.27,2023-02-17
121785,732,Credit,781462.05,2022-05-19
160622,1077,Credit,933368.28,2023-09-01
108747,1286,Debit,985787.82,2020-05-07
141538,695,Credit,66450.91,2020-04-28
193548,823,Debit,225342.82,2020-07-13
172253,1377,Debit,585805.66,2021-05-21
119970,1148,Debit,677658.92,2024-01-27
118282,1287,Debit,129859.8,2024-02-09
196907,670,Credit,467957.56,2019-12-09
140844,750,Credit,857202.58,2021-02-28
116016,1304,Credit,677337.83,2020-02-11
147934,1035,Debit,860229.0,2023-08-22
125030,256,Debit,843572.08,2021-12-09
113627,28,Credit,635974.6,2022-01-28
100523,1388,Credit,950954.26,2019-09-04
106193,470,Debit,9949.72,2019-04-10
121490,1317,Credit,794596.78,2021-05-06
180854,702,Debit,32215.29,2023-05-28
145587,1447,Debit,532658.1,2023-10-13
106365,287,Credit,269931.96,2023-08-26
186640,577,Debit,363978.72,2022-08-24
104433,1046,Credit,576950.02,2020-12-01
191792,1365,Credit,790481.02,2020-03-13
112322,1325,Debit,218592.51,2021-04-01
190642,1041,Credit,875400.85,2021-12-03
127997,661,Credit,199346.15,2021-07-11
133608,907,Debit,724258.43,2019-06-23
184789,1061,Credit,259310.53,2019-10-21
173736,433,Credit,762833.13,2022-08-06
108071,393,Credit,444265.36,2022-12-26
108798,352,Credit,552313.45,2023-07-19
154555,1424,Credit,407849.13,2020-10-09
154188,841,Credit,643099.84,2023-05-05
142589,264,Debit,125549.19,2024-02-14
108244,1498,Credit,331842.58,2022-01-07
164582,1295,Debit,352173.71,2023-04-15
111902,541,Debit,667624.46,2019-11-12
192454,1498,Credit,185879.09,2023-08-10
148960,476,Credit,379104.85,2019-10-05
154639,1106,Credit,139456.74,2023-06-24
186962,1141,Credit,549879.47,2024-02-19
107407,159,Credit,59172.09,2021-06-24
135202,1035,Debit,963924.84,2019-05-03
117599,941,Credit,249323.4,2019-08-01
199544,254,Credit,261397.48,2021-12-19
160126,1139,Credit,774768.68,2020-09-27
197326,990,Debit,617513.35,2021-05-12
168231,1386,Credit,810577.76,2020-09-26
161180,1040,Credit,858839.01,2023-11-15
144551,833,Credit,347800.51,2019-08-05
108492,948,Debit,994261.71,2019-09-20
157092,714,Credit,242916.48,2020-11-09
148751,52,Credit,431547.96,2023-01-19
147973,338,Credit,668984.53,2019-11-14
171257,1443,Debit,399402.66,2020-09-01
175994,1389,Debit,707731.18,2020-12-10
152033,514,Debit,412636.07,2020-08-15
137001,570,Credit,679489.52,2020-07-05
164179,711,Credit,670117.41,2023-02-28
131596,280,Debit,256966.41,2020-03-14
107202,575,Credit,778372.06,2020-10-29
170941,151,Credit,135412.95,2022-09-14
163208,1440,Credit,31850.17,2020-07-20
167280,797,Credit,391558.51,2019-09-20
131053,98,Credit,194836.34,2020-01-29
140552,534,Credit,486696.22,2022-01-22
185410,759,Debit,118036.41,2023-05-17
191413,492,Credit,334803.19,2022-11-25
118449,1284,Credit,650679.39,2021-08-02
127115,257,Debit,257364.97,2021-06-17
113019,720,Credit,358031.83,2023-05-23
132462,1334,Debit,455891.72,2021-04-15
151954,1490,Debit,64800.44,2021-04-15
151072,114,Debit,281174.65,2023-07-10
174180,1090,Credit,1477.58,2023-12-11
184981,1249,Credit,269070.24,2020-01-21
117881,1238,Credit,137501.93,2022-03-31
130140,1137,Debit,801745.08,2022-09-11
177208,154,Credit,166796.24,2023-12-05
111712,1296,Debit,495753.32,2019-06-22
179409,1060,Debit,854818.72,2023-07-18
177493,443,Credit,463108.82,2020-10-07
168408,580,Debit,775492.84,2022-07-22
111575,114,Credit,974092.21,2020-03-30
187097,1155,Credit,791215.05,2023-06-14
151970,1387,Debit,690376.62,2020-09-09
116070,1208,Credit,519069.76,2022-02-17
174671,1007,Credit,294852.24,2023-03-11
128417,228,Debit,808226.64,2022-01-24
136514,1219,Debit,92312.5,2019-06-11
106881,406,Credit,42921.63,2022-05-03
168178,1079,Debit,858449.84,2021-12-20
179788,128,Credit,604086.49,2021-04-18
151665,1174,Credit,972505.55,2021-07-11
156193,1250,Debit,65798.04,2023-11-22
183828,1268,Credit,552742.86,2021-11-16
104790,1355,Credit,804829.51,2019-04-16
108096,935,Credit,620185.34,2022-12-08
137002,161,Debit,437686.5,2022-05-01
150142,432,Debit,785233.23,2020-05-27
138864,429,Credit,836566.14,2023-11-01
147968,1304,Debit,444653.76,2021-02-11
169091,991,Credit,75706.67,2022-06-22
130244,320,Credit,625275.76,2021-01-26
171765,987,Debit,884703.79,2021-08-03
193531,1474,Debit,42633.22,2020-02-29
191905,1208,Debit,157228.81,2019-04-08
107408,1195,Credit,653208.13,2024-02-22
198589,1491,Credit,264338.79,2021-04-07
143818,342,Debit,831987.91,2022-01-13
100010,477,Credit,485574.6,2021-08-30
192077,1354,Credit,10294.66,2021-04-15
177987,571,Debit,15797.44,2021-02-09
118254,145,Credit,926951.24,2023-04-17
136913,888,Credit,163495.52,2022-05-21
162127,207,Debit,923964.29,2019-07-09
157347,1246,Credit,144630.93,2023-04-09
129947,1104,Credit,78993.5,2019-10-20
196671,868,Debit,210911.84,2022-08-09
107058,193,Debit,277639.52,2022-12-21
198289,516,Debit,908469.37,2022-01-22
115112,162,Debit,883821.78,2020-09-18
198955,595,Credit,535325.35,2019-04-30
187915,263,Credit,351250.1,2023-07-07
153589,302,Credit,751615.38,2023-05-08
166700,1415,Debit,90088.54,2023-06-09
147457,1456,Credit,417423.08,2020-08-26
168806,809,Credit,516623.92,2021-09-11
189204,1262,Debit,743916.97,2020-11-07
140524,220,Debit,617929.88,2021-01-31
126548,373,Debit,235153.36,2020-04-03
192976,760,Credit,935984.69,2020-07-05
180725,1184,Credit,655028.2,2022-05-20
125387,1229,Credit,1992.16,2020-09-28
140991,1378,Debit,693296.71,2021-05-08
164705,575,Credit,44818.06,2020-09-12
120130,621,Credit,573381.58,2023-10-14
140202,259,Debit,946935.53,2020-08-10
183549,661,Debit,674750.09,2020-02-10
148023,333,Debit,538733.43,2019-04-21
110318,150,Debit,281380.15,2019-06-21
161299,1169,Debit,969430.33,2023-04-16
155289,901,Credit,699406.7,2021-09-26
130845,421,Credit,959014.71,2020-02-25
155567,32,Credit,901660.12,2020-10-19
105953,1386,Debit,859640.15,2023-01-06
127855,232,Debit,107937.07,2020-08-24
199412,395,Debit,566922.55,2022-01-21
108678,799,Debit,182190.22,2023-08-28
139692,970,Credit,640555.72,2021-06-12
123038,28,Debit,880472.16,2024-01-09
180132,1470,Credit,527503.26,2019-12-11
182578,1456,Credit,34426.93,2022-01-19
108869,1180,Debit,461604.95,2021-10-04
106932,1115,Credit,909621.66,2020-01-15
164676,776,Debit,602551.7,2020-06-01
168394,860,Credit,472409.39,2022-10-31
143749,642,Credit,193160.4,2021-07-15
152935,923,Credit,657227.63,2022-05-04
125962,766,Credit,994243.04,2024-02-22
175837,1033,Debit,804456.83,2023-04-12
129626,1430,Debit,64953.05,2021-01-27
164961,150,Credit,666516.38,2021-08-28
111495,1411,Debit,400134.11,2021-09-10
179804,649,Credit,281531.86,2020-03-12
131069,1187,Debit,885075.69,2019-09-20
148842,1155,Debit,347330.06,2020-04-29
184034,465,Debit,516060.03,2024-03-06
154382,363,Debit,884358.5,2020-06-24
138654,1405,Credit,344508.52,2022-05-21
109639,97,Credit,168277.66,2019-07-24
174864,689,Debit,413004.6,2021-04-12
115490,935,Debit,872537.75,2023-09-30
184782,336,Credit,962552.58,2022-12-12
175280,184,Debit,196735.7,2022-11-27
124486,506,Debit,478098.04,2023-05-11
100989,1324,Debit,23689.35,2019-07-10
184333,219,Debit,305195.48,2019-09-18
113424,42,Debit,332170.82,2020-06-12
189437,540,Credit,250589.91,2023-06-22
124934,240,Debit,996595.01,2022-09-27
112589,1424,Debit,304988.74,2023-01-14
182204,260,Debit,953430.03,2019-08-12
130596,1470,Credit,352303.74,2022-06-27
113362,116,Credit,540313.61,2019-12-17
116621,218,Debit,194015.46,2023-02-01
181443,883,Credit,345120.04,2023-07-17
138914,1266,Credit,746025.56,2020-08-04
109210,725,Debit,235900.68,2020-10-17
157349,441,Debit,308979.69,2020-03-31
169527,797,Credit,749180.76,2021-01-17
103869,990,Credit,864456.21,2021-02-12
166157,691,Debit,859354.99,2020-12-17
109555,837,Credit,880084.34,2020-11-12
144507,782,Debit,89925.2,2021-04-17
170058,1301,Credit,524203.92,2022-10-23
119240,230,Credit,684716.23,2021-04-11
148453,1345,Credit,2306.62,2020-02-26
134894,821,Debit,727471.22,2019-10-08
190071,784,Credit,971613.17,2021-07-25
140246,1304,Debit,66699.22,2022-12-04
170946,1253,Credit,576532.73,2023-01-09
114789,498,Credit,624715.71,2022-11-15
122439,857,Credit,973731.87,2019-11-21
171367,719,Debit,555966.67,2019-12-30
163441,717,Credit,732875.23,2020-05-21
168296,119,Debit,860167.22,2020-06-06
139044,364,Credit,27887.89,2021-03-17
107120,79,Debit,662108.68,2023-09-24
152654,17,Debit,711887.55,2021-11-01
138158,877,Debit,444006.49,2020-03-09
174308,72,Debit,533577.34,2019-04-26
157229,770,Credit,190853.42,2020-12-04
